Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2005-02-11,119.6999969482422,121.04000091552734,119.45999908447266,120.7699966430664,81.70166778564453,53133000,0.0,0.0
2005-02-14,120.69000244140624,120.86000061035156,120.4800033569336,120.68000030517578,81.64079284667969,32432100,0.0,0.0
2005-02-15,120.8000030517578,121.43000030517578,120.68000030517578,121.12999725341795,81.94525909423828,43852700,0.0,0.0
2005-02-16,120.93000030517578,121.45999908447266,120.66999816894533,121.20999908447266,81.99935150146484,55523000,0.0,0.0
2005-02-17,121.2300033569336,121.33000183105467,120.22000122070312,120.2300033569336,81.33638000488281,58124000,0.0,0.0
2005-02-18,120.23999786376952,120.4800033569336,119.9000015258789,120.38999938964844,81.44461059570312,47723300,0.0,0.0
2005-02-22,119.9000015258789,120.47000122070312,118.58000183105467,118.5999984741211,80.23368072509766,80697600,0.0,0.0
2005-02-23,118.93000030517578,119.56999969482422,118.62000274658205,119.4499969482422,80.80870819091797,68292600,0.0,0.0
2005-02-24,119.23999786376952,120.31999969482422,118.9800033569336,120.23999786376952,81.34310913085938,68563600,0.0,0.0
2005-02-25,120.2699966430664,121.66999816894533,120.18000030517578,121.43000030517578,82.148193359375,60899900,0.0,0.0
2005-02-28,121.1500015258789,121.3000030517578,120.04000091552734,120.62999725341795,81.6069564819336,69381300,0.0,0.0
2005-03-01,120.81999969482422,121.5199966430664,120.77999877929688,121.2300033569336,82.01286315917969,47294400,0.0,0.0
2005-03-02,120.76000213623048,121.93000030517578,120.6500015258789,121.16999816894533,81.9722671508789,64226500,0.0,0.0
2005-03-03,121.66000366210938,121.9000015258789,120.6999969482422,121.22000122070312,82.00611877441406,61230800,0.0,0.0
2005-03-04,122.0500030517578,122.83000183105467,121.79000091552734,122.7300033569336,83.02762603759766,56168500,0.0,0.0
2005-03-07,122.66000366210938,123.25,122.4000015258789,122.79000091552734,83.0682373046875,43442400,0.0,0.0
2005-03-08,122.66999816894533,123.0,122.11000061035156,122.33000183105467,82.75702667236328,44362000,0.0,0.0
2005-03-09,121.97000122070312,122.29000091552734,120.95999908447266,120.97000122070312,81.83698272705078,73263600,0.0,0.0
2005-03-10,121.1999969482422,121.5,120.4000015258789,121.23999786376952,82.0196533203125,65149000,0.0,0.0
2005-03-11,121.30999755859376,121.72000122070312,120.16000366210938,120.38999938964844,81.44461059570312,57976500,0.0,0.0
2005-03-14,120.61000061035156,121.16000366210938,120.27999877929688,121.13999938964844,81.95201873779297,36336400,0.0,0.0
2005-03-15,121.41999816894533,121.45999908447266,120.08000183105467,120.13999938964844,81.27548217773438,62438500,0.0,0.0
2005-03-16,119.6999969482422,120.16000366210938,118.9000015258789,119.12000274658205,80.58544158935547,74874200,0.0,0.0
2005-03-17,119.30999755859376,119.73999786376952,118.9800033569336,119.36000061035156,80.74779510498047,62584200,0.0,0.0
2005-03-18,119.11000061035156,119.52999877929688,118.1500015258789,118.54000091552734,80.50804901123047,60232000,0.467,0.0
2005-03-21,118.70999908447266,118.77999877929688,117.76000213623048,118.0999984741211,80.20922088623047,61244300,0.0,0.0
2005-03-22,118.37000274658205,118.93000030517578,116.9000015258789,116.9000015258789,79.39424133300781,92472400,0.0,0.0
2005-03-23,116.9499969482422,117.72000122070312,116.75,117.0,79.46212768554688,70817300,0.0,0.0
2005-03-24,117.45999908447266,117.98999786376952,117.05999755859376,117.13999938964844,79.5572509765625,51932500,0.0,0.0
2005-03-28,117.41999816894533,117.94000244140624,117.30999755859376,117.30999755859376,79.6727066040039,46765500,0.0,0.0
2005-03-29,117.13999938964844,117.9000015258789,116.25,116.52999877929688,79.14293670654297,71160300,0.0,0.0
2005-03-30,116.77999877929688,118.1999969482422,116.7699966430664,118.18000030517578,80.26358032226562,62002100,0.0,0.0
2005-03-31,118.19000244140624,118.45999908447266,117.87000274658205,117.95999908447266,80.1141586303711,64575400,0.0,0.0
2005-04-01,118.62999725341795,118.98999786376952,116.91000366210938,117.43000030517578,79.75418853759766,95255300,0.0,0.0
2005-04-04,117.36000061035156,117.86000061035156,116.73999786376952,117.62999725341795,79.89002227783203,71581200,0.0,0.0
2005-04-05,117.77999877929688,118.37999725341795,117.66999816894533,118.19000244140624,80.27035522460938,46853900,0.0,0.0
2005-04-06,118.4499969482422,118.9499969482422,118.18000030517578,118.5999984741211,80.54881286621094,53268200,0.0,0.0
2005-04-07,118.41000366210938,119.26000213623048,118.31999969482422,119.23999786376952,80.98345184326172,46734600,0.0,0.0
2005-04-08,119.16999816894533,119.20999908447266,118.0,118.0,80.14131927490234,63772900,0.0,0.0
2005-04-11,118.29000091552734,118.41999816894533,117.83000183105467,118.08999633789062,80.20244598388672,44945000,0.0,0.0
2005-04-12,117.88999938964844,119.05999755859376,117.06999969482422,118.6999969482422,80.61675262451172,86144800,0.0,0.0
2005-04-13,118.55999755859376,118.8000030517578,117.12999725341795,117.3000030517578,79.66588592529297,65949000,0.0,0.0
2005-04-14,117.4000015258789,117.5,115.7699966430664,115.7699966430664,78.62676239013672,96119800,0.0,0.0
2005-04-15,115.73999786376952,116.1999969482422,114.0999984741211,114.1500015258789,77.52654266357422,128677300,0.0,0.0
2005-04-18,114.12000274658205,114.95999908447266,113.95999908447266,114.5,77.76424407958984,100035200,0.0,0.0
2005-04-19,115.0999984741211,115.52999877929688,114.83000183105467,115.41000366210938,78.38228607177734,64930100,0.0,0.0
2005-04-20,115.37999725341795,115.62999725341795,113.5500030517578,113.8000030517578,77.28883361816406,107735900,0.0,0.0
2005-04-21,114.79000091552734,116.20999908447266,114.37999725341795,116.01000213623048,78.78978729248047,86952200,0.0,0.0
2005-04-22,115.73999786376952,116.5,114.2699966430664,115.56999969482422,78.4909439086914,88845800,0.0,0.0
2005-04-25,115.86000061035156,116.5,115.72000122070312,116.33000183105467,79.00711822509766,52284100,0.0,0.0
2005-04-26,115.95999908447266,116.7699966430664,115.1500015258789,115.1999969482422,78.2396240234375,72626000,0.0,0.0
2005-04-27,114.86000061035156,116.06999969482422,114.44000244140624,115.6500015258789,78.54524993896484,84131900,0.0,0.0
2005-04-28,115.2699966430664,115.68000030517578,114.1999969482422,114.1999969482422,77.56048583984375,72481500,0.0,0.0
2005-04-29,115.06999969482422,115.87000274658205,113.97000122070312,115.75,78.61320495605469,103993800,0.0,0.0
2005-05-02,116.06999969482422,116.41000366210938,115.5199966430664,116.4000015258789,79.05462646484375,56026400,0.0,0.0
2005-05-03,116.06999969482422,116.8499984741211,115.69000244140624,116.5999984741211,79.19052124023438,86000300,0.0,0.0
2005-05-04,116.6500015258789,117.75,116.27999877929688,117.5,79.8017349243164,81055700,0.0,0.0
2005-05-05,117.66999816894533,118.0,116.73999786376952,117.45999908447266,79.77455139160156,96906700,0.0,0.0
2005-05-06,117.93000030517578,117.98999786376952,117.05999755859376,117.08999633789062,79.52326202392578,67415400,0.0,0.0
2005-05-09,117.20999908447266,118.08000183105467,117.0500030517578,117.81999969482422,80.01907348632812,43750500,0.0,0.0
2005-05-10,117.36000061035156,117.5,116.38999938964844,116.5999984741211,79.19052124023438,74613500,0.0,0.0
2005-05-11,116.93000030517578,117.4000015258789,115.8499984741211,117.23999786376952,79.62515258789062,91647400,0.0,0.0
2005-05-12,117.31999969482422,117.58999633789062,115.9499969482422,115.9499969482422,78.7490463256836,95086800,0.0,0.0
2005-05-13,116.3000030517578,116.62000274658205,114.8000030517578,115.72000122070312,78.59282684326172,85267000,0.0,0.0
2005-05-16,115.6999969482422,116.83999633789062,115.66000366210938,116.8000030517578,79.3263168334961,49207000,0.0,0.0
2005-05-17,116.41000366210938,117.6999969482422,116.16000366210938,117.58000183105467,79.85606384277344,61071800,0.0,0.0
2005-05-18,118.08999633789062,119.08000183105467,118.01000213623048,118.79000091552734,80.67784881591797,77944900,0.0,0.0
2005-05-19,119.0199966430664,119.41000366210938,118.6999969482422,119.29000091552734,81.01744079589844,61768100,0.0,0.0
2005-05-20,119.33999633789062,119.38999938964844,118.73999786376952,119.12000274658205,80.9019775390625,46345500,0.0,0.0
2005-05-23,119.20999908447266,120.04000091552734,119.19000244140624,119.77999877929688,81.35026550292969,51047900,0.0,0.0
2005-05-24,119.44000244140624,119.83000183105467,119.1999969482422,119.5,81.1600570678711,50654100,0.0,0.0
2005-05-25,119.3499984741211,119.87000274658205,118.83000183105467,119.41000366210938,81.09894561767578,47608800,0.0,0.0
2005-05-26,119.79000091552734,120.20999908447266,119.62000274658205,120.0500030517578,81.53362274169922,43256200,0.0,0.0
2005-05-27,120.05999755859376,120.25,119.8000030517578,120.25,81.66943359375,24596100,0.0,0.0
2005-05-31,120.08000183105467,120.16999816894533,119.4000015258789,119.4800033569336,81.146484375,43377200,0.0,0.0
2005-06-01,119.5199966430664,120.91999816894533,119.4499969482422,120.5,81.83919525146484,69611000,0.0,0.0
2005-06-02,120.2300033569336,120.83999633789062,120.0999984741211,120.76000213623048,82.01580047607422,39704500,0.0,0.0
2005-06-03,120.5500030517578,120.88999938964844,119.7300033569336,120.1500015258789,81.60151672363281,60999400,0.0,0.0
2005-06-06,119.9499969482422,120.1999969482422,119.5500030517578,120.04000091552734,81.52684020996094,36046400,0.0,0.0
2005-06-07,120.38999938964844,121.25,120.01000213623048,120.12999725341795,81.58790588378906,66501300,0.0,0.0
2005-06-08,120.43000030517578,120.58999633789062,119.66999816894533,119.91000366210938,81.43852233886719,46881200,0.0,0.0
2005-06-09,119.73999786376952,120.58000183105467,119.44000244140624,120.4800033569336,81.8256607055664,56653300,0.0,0.0
2005-06-10,120.55999755859376,120.6500015258789,119.5999984741211,120.1999969482422,81.63545989990234,36465300,0.0,0.0
2005-06-13,119.94000244140624,121.08000183105467,119.80999755859376,120.58000183105467,81.89358520507812,49383200,0.0,0.0
2005-06-14,120.4499969482422,121.1999969482422,120.37999725341795,120.86000061035156,82.0837173461914,33857100,0.0,0.0
2005-06-15,121.16000366210938,121.23999786376952,120.2300033569336,121.08999633789062,82.23992156982422,53195600,0.0,0.0
2005-06-16,121.05999755859376,121.63999938964844,120.91999816894533,121.4000015258789,82.45050811767578,46564500,0.0,0.0
2005-06-17,121.54000091552734,121.9000015258789,121.22000122070312,121.36000061035156,82.75595092773438,51529400,0.488,0.0
2005-06-20,121.08000183105467,121.83999633789062,120.94000244140624,121.4000015258789,82.78323364257812,41019400,0.0,0.0
2005-06-21,121.5,121.6500015258789,121.02999877929688,121.47000122070312,82.83099365234375,39879800,0.0,0.0
2005-06-22,121.68000030517578,121.94000244140624,121.06999969482422,121.56999969482422,82.89917755126953,46310100,0.0,0.0
2005-06-23,121.31999969482422,121.5999984741211,119.83000183105467,119.86000061035156,81.73311614990234,62185600,0.0,0.0
2005-06-24,119.87999725341795,120.01000213623048,118.83999633789062,118.9800033569336,81.13302612304688,58572500,0.0,0.0
2005-06-27,118.97000122070312,119.41000366210938,118.75,119.1500015258789,81.24897003173828,48183800,0.0,0.0
2005-06-28,119.4000015258789,120.23999786376952,119.37000274658205,120.1500015258789,81.93086242675781,41174200,0.0,0.0
2005-06-29,120.37000274658205,120.4000015258789,119.76000213623048,119.83000183105467,81.712646484375,42316500,0.0,0.0
2005-06-30,120.22000122070312,120.31999969482422,118.9499969482422,119.18000030517578,81.2694320678711,62288800,0.0,0.0
2005-07-01,119.4499969482422,119.8000030517578,119.20999908447266,119.52999877929688,81.50807189941406,49737500,0.0,0.0
2005-07-05,119.25,120.6500015258789,119.19000244140624,120.48999786376952,82.16272735595703,51549000,0.0,0.0
2005-07-06,120.38999938964844,120.6500015258789,119.41000366210938,119.4800033569336,81.47400665283203,52363600,0.0,0.0
2005-07-07,118.29000091552734,119.9499969482422,118.26000213623048,119.9499969482422,81.79450988769531,103268800,0.0,0.0
2005-07-08,119.97000122070312,121.31999969482422,119.72000122070312,121.31999969482422,82.72869110107422,64491200,0.0,0.0
2005-07-11,121.33000183105467,122.0999984741211,121.30999755859376,121.94000244140624,83.15147399902344,49688300,0.0,0.0
2005-07-12,121.98999786376952,122.62999725341795,121.63999938964844,122.26000213623048,83.36965942382812,51871100,0.0,0.0
2005-07-13,122.2699966430664,122.5199966430664,121.98999786376952,122.43000030517578,83.48562622070312,41182300,0.0,0.0
2005-07-14,122.9800033569336,123.44000244140624,122.48999786376952,122.91000366210938,83.81291961669922,63638800,0.0,0.0
2005-07-15,122.79000091552734,123.04000091552734,122.36000061035156,122.83999633789062,83.76518249511719,56075900,0.0,0.0
2005-07-18,122.5,122.62999725341795,122.0500030517578,122.3499984741211,83.43106079101562,56598400,0.0,0.0
2005-07-19,122.70999908447266,123.11000061035156,122.41000366210938,123.0199966430664,83.88793182373047,59165700,0.0,0.0
2005-07-20,122.58999633789062,123.7300033569336,122.3000030517578,123.44000244140624,84.17433166503906,69477000,0.0,0.0
2005-07-21,123.5500030517578,123.61000061035156,122.47000122070312,122.72000122070312,83.68331909179688,101110900,0.0,0.0
2005-07-22,122.87999725341795,123.55999755859376,122.62999725341795,123.54000091552734,84.2425308227539,52607100,0.0,0.0
2005-07-25,123.41000366210938,123.9499969482422,122.8499984741211,123.19000244140624,84.00382995605469,57301600,0.0,0.0
2005-07-26,123.2300033569336,123.52999877929688,122.9499969482422,123.33999633789062,84.10614776611328,42758800,0.0,0.0
2005-07-27,123.5,123.88999938964844,123.0500030517578,123.79000091552734,84.41300964355469,43181600,0.0,0.0
2005-07-28,123.95999908447266,124.63999938964844,123.63999938964844,124.56999969482422,84.94490814208984,47880700,0.0,0.0
2005-07-29,124.41000366210938,124.62999725341795,123.5,123.73999786376952,84.37889099121094,62358100,0.0,0.0
2005-08-01,123.83000183105467,124.04000091552734,123.4499969482422,123.6500015258789,84.3175277709961,40418200,0.0,0.0
2005-08-02,123.87000274658205,124.5999984741211,123.73999786376952,124.38999938964844,84.82213592529297,45147400,0.0,0.0
2005-08-03,124.25,124.73999786376952,124.12000274658205,124.72000122070312,85.04719543457031,36837200,0.0,0.0
2005-08-04,124.2300033569336,124.30999755859376,123.56999969482422,123.72000122070312,84.36527252197266,50855600,0.0,0.0
2005-08-05,123.4499969482422,123.9800033569336,122.66999816894533,122.87999725341795,83.79246520996094,53595500,0.0,0.0
2005-08-08,123.1500015258789,123.41000366210938,122.37999725341795,122.6500015258789,83.63562774658203,47616000,0.0,0.0
2005-08-09,123.05999755859376,123.58999633789062,122.87000274658205,123.38999938964844,84.14024353027344,47170000,0.0,0.0
2005-08-10,123.81999969482422,124.5,122.81999969482422,123.33000183105467,84.09929656982422,72863700,0.0,0.0
2005-08-11,123.2699966430664,124.02999877929688,123.01000213623048,123.81999969482422,84.43346405029297,58570200,0.0,0.0
2005-08-12,123.56999969482422,123.69000244140624,122.75,123.05999755859376,83.91522979736328,54776900,0.0,0.0
2005-08-15,123.22000122070312,123.87000274658205,122.83000183105467,123.81999969482422,84.43346405029297,36208500,0.0,0.0
2005-08-16,123.44000244140624,123.5199966430664,122.08999633789062,122.20999908447266,83.3355712890625,71942100,0.0,0.0
2005-08-17,122.19000244140624,122.87000274658205,122.02999877929688,122.1999969482422,83.3287582397461,62275100,0.0,0.0
2005-08-18,122.0500030517578,122.55999755859376,121.83999633789062,122.19000244140624,83.32192993164062,53388600,0.0,0.0
2005-08-19,122.62999725341795,122.81999969482422,122.1999969482422,122.47000122070312,83.51289367675781,39842100,0.0,0.0
2005-08-22,122.58000183105467,123.2300033569336,121.87999725341795,122.47000122070312,83.51289367675781,69912000,0.0,0.0
2005-08-23,122.5,122.61000061035156,121.1500015258789,122.23999786376952,83.35604858398438,55168600,0.0,0.0
2005-08-24,121.94000244140624,122.7300033569336,121.08999633789062,121.1500015258789,82.6127700805664,79104600,0.0,0.0
2005-08-25,121.3499984741211,121.66999816894533,121.20999908447266,121.58999633789062,82.91278839111328,35631100,0.0,0.0
2005-08-26,121.4800033569336,121.48999786376952,120.68000030517578,120.76000213623048,82.3468017578125,61956800,0.0,0.0
2005-08-29,120.41000366210938,121.77999877929688,120.37999725341795,121.69000244140624,82.98100280761719,56179200,0.0,0.0
2005-08-30,121.25,121.3000030517578,120.38999938964844,121.0500030517578,82.54458618164062,74160200,0.0,0.0
2005-08-31,121.19000244140624,122.66000366210938,120.73999786376952,122.58000183105467,83.58787536621094,102945200,0.0,0.0
2005-09-01,122.5199966430664,123.1500015258789,121.13999938964844,122.48999786376952,83.52651977539062,74578700,0.0,0.0
2005-09-02,122.8499984741211,122.87999725341795,122.04000091552734,122.2699966430664,83.37650299072266,47653400,0.0,0.0
2005-09-06,122.66000366210938,123.8000030517578,122.6500015258789,123.6999969482422,84.35162353515625,57251300,0.0,0.0
2005-09-07,123.62999725341795,124.12999725341795,123.45999908447266,123.91000366210938,84.49480438232422,41749700,0.0,0.0
2005-09-08,123.66000366210938,124.0,123.30999755859376,123.5,84.21521759033203,39068700,0.0,0.0
2005-09-09,123.83000183105467,124.73999786376952,123.8000030517578,124.5999984741211,84.96532440185547,43093900,0.0,0.0
2005-09-12,124.4499969482422,124.66999816894533,124.2699966430664,124.3499984741211,84.79487609863281,33017600,0.0,0.0
2005-09-13,124.12999725341795,124.41999816894533,123.5199966430664,123.66000366210938,84.3243408203125,58427500,0.0,0.0
2005-09-14,123.73999786376952,123.91999816894533,123.0199966430664,123.20999908447266,84.01749420166016,57694600,0.0,0.0
2005-09-15,123.58999633789062,123.6500015258789,122.9000015258789,123.1500015258789,83.97657775878906,73156900,0.0,0.0
2005-09-16,123.3000030517578,123.73999786376952,122.87000274658205,123.5,84.57371520996094,75424100,0.522,0.0
2005-09-19,123.47000122070312,123.5500030517578,122.63999938964844,123.08999633789062,84.29296112060547,53355300,0.0,0.0
2005-09-20,123.1999969482422,123.61000061035156,121.87000274658205,122.0500030517578,83.58077239990234,84480300,0.0,0.0
2005-09-21,121.79000091552734,121.87000274658205,120.77999877929688,120.91000366210938,82.80010986328125,94469100,0.0,0.0
2005-09-22,120.9499969482422,121.66000366210938,120.44000244140624,121.33999633789062,83.09452056884766,84597200,0.0,0.0
2005-09-23,121.23999786376952,121.88999938964844,120.9000015258789,121.44000244140624,83.16304779052734,59368100,0.0,0.0
2005-09-26,122.0199966430664,122.23999786376952,121.08000183105467,121.58000183105467,83.2588882446289,70415400,0.0,0.0
2005-09-27,121.5199966430664,121.98999786376952,121.0199966430664,121.5500030517578,83.23835754394531,66150800,0.0,0.0
2005-09-28,121.93000030517578,122.12000274658205,121.1999969482422,121.66999816894533,83.32052612304688,58620500,0.0,0.0
2005-09-29,121.5500030517578,122.86000061035156,121.08000183105467,122.66000366210938,83.99849700927734,66607700,0.0,0.0
2005-09-30,122.62000274658205,123.04000091552734,121.73999786376952,123.04000091552734,84.25871276855469,47824200,0.0,0.0
2005-10-03,122.95999908447266,123.33999633789062,122.4499969482422,122.5999984741211,83.95742797851562,50994800,0.0,0.0
2005-10-04,122.79000091552734,123.02999877929688,121.16000366210938,121.22000122070312,83.01234436035156,60776300,0.0,0.0
2005-10-05,121.25,121.30999755859376,119.56999969482422,119.62999725341795,81.92350006103516,106052100,0.0,0.0
2005-10-06,119.77999877929688,120.26000213623048,118.16999816894533,119.1999969482422,81.62904357910156,140941800,0.0,0.0
2005-10-07,119.6999969482422,120.0500030517578,119.12999725341795,119.61000061035156,81.90980529785156,75661400,0.0,0.0
2005-10-10,119.68000030517578,119.70999908447266,118.3000030517578,118.5999984741211,81.2181625366211,52677000,0.0,0.0
2005-10-11,118.98999786376952,119.38999938964844,118.31999969482422,118.43000030517578,81.10174560546875,75629800,0.0,0.0
2005-10-12,118.38999938964844,119.12999725341795,117.41000366210938,117.5,80.46488189697266,100510400,0.0,0.0
2005-10-13,117.45999908447266,118.08000183105467,116.87999725341795,117.43000030517578,80.4169692993164,99052900,0.0,0.0
2005-10-14,118.12000274658205,118.80999755859376,117.55999755859376,118.66999816894533,81.26609802246094,88651000,0.0,0.0
2005-10-17,118.8000030517578,119.2699966430664,118.4499969482422,119.11000061035156,81.56742858886719,68109300,0.0,0.0
2005-10-18,118.94000244140624,118.95999908447266,117.8000030517578,117.81999969482422,80.68402099609375,74996900,0.0,0.0
2005-10-19,117.5,119.8000030517578,117.12000274658205,119.77999877929688,82.02621459960938,116563800,0.0,0.0
2005-10-20,119.48999786376952,119.80999755859376,117.3000030517578,117.66999816894533,80.58129119873047,131966700,0.0,0.0
2005-10-21,118.29000091552734,118.77999877929688,117.51000213623048,118.12999725341795,80.89630889892578,96579500,0.0,0.0
2005-10-24,118.44000244140624,120.08999633789062,118.41000366210938,119.95999908447266,82.14948272705078,71308400,0.0,0.0
2005-10-25,119.72000122070312,120.23999786376952,118.94000244140624,119.72000122070312,81.98516845703125,76594500,0.0,0.0
2005-10-26,119.51000213623048,120.54000091552734,119.19000244140624,119.37000274658205,81.74549865722656,80855800,0.0,0.0
2005-10-27,119.1999969482422,119.37000274658205,117.93000030517578,118.0999984741211,80.87576293945312,66623100,0.0,0.0
2005-10-28,118.43000030517578,119.9499969482422,118.0999984741211,119.8000030517578,82.03996276855469,72322000,0.0,0.0
2005-10-31,120.29000091552734,121.3000030517578,120.12999725341795,120.12999725341795,82.26593017578125,77698900,0.0,0.0
2005-11-01,120.58000183105467,120.9000015258789,120.22000122070312,120.48999786376952,82.51245880126953,66365100,0.0,0.0
2005-11-02,120.16999816894533,121.75,120.12999725341795,121.75,83.37532806396484,74012300,0.0,0.0
2005-11-03,122.1500015258789,122.66000366210938,121.75,122.2699966430664,83.73140716552734,84897600,0.0,0.0
2005-11-04,122.4000015258789,122.45999908447266,121.5500030517578,122.11000061035156,83.6218490600586,59156000,0.0,0.0
2005-11-07,122.37000274658205,122.62000274658205,121.8499984741211,122.2300033569336,83.70404052734375,46765400,0.0,0.0
2005-11-08,121.93000030517578,122.41999816894533,121.79000091552734,122.2300033569336,83.70404052734375,42152800,0.0,0.0
2005-11-09,122.08000183105467,122.9499969482422,121.86000061035156,122.38999938964844,83.81356048583984,57666800,0.0,0.0
2005-11-10,122.33999633789062,123.5199966430664,121.75,123.33999633789062,84.46418762207031,79048100,0.0,0.0
2005-11-11,123.3499984741211,123.83999633789062,122.43000030517578,123.76000213623048,84.7518081665039,34867000,0.0,0.0
2005-11-14,123.79000091552734,124.0199966430664,123.37999725341795,123.69000244140624,84.7038345336914,45092200,0.0,0.0
2005-11-15,123.5500030517578,124.08999633789062,122.86000061035156,123.23999786376952,84.39566802978516,69592500,0.0,0.0
2005-11-16,123.37000274658205,123.5500030517578,122.9800033569336,123.48999786376952,84.56687927246094,51133000,0.0,0.0
2005-11-17,123.68000030517578,124.6500015258789,123.13999938964844,124.63999938964844,85.35442352294922,55717500,0.0,0.0
2005-11-18,125.05999755859376,125.27999877929688,124.33000183105467,125.12999725341795,85.68997955322266,72437200,0.0,0.0
2005-11-21,125.1500015258789,125.91000366210938,124.9800033569336,125.76000213623048,86.12139129638672,50021200,0.0,0.0
2005-11-22,125.55999755859376,126.5199966430664,125.41999816894533,126.3000030517578,86.49118041992188,66438800,0.0,0.0
2005-11-23,126.25,127.41000366210938,126.20999908447266,127.02999877929688,86.99107360839844,50854700,0.0,0.0
2005-11-25,126.9800033569336,127.22000122070312,126.80999755859376,127.12999725341795,87.05960083007812,15270000,0.0,0.0
2005-11-28,127.25,127.2699966430664,126.04000091552734,126.2300033569336,86.44324493408203,54498500,0.0,0.0
2005-11-29,126.6500015258789,126.9800033569336,126.08999633789062,126.08999633789062,86.34740447998047,51738900,0.0,0.0
2005-11-30,126.16000366210938,126.5199966430664,125.29000091552734,125.41000366210938,85.8817138671875,56007200,0.0,0.0
2005-12-01,126.0199966430664,127.02999877929688,125.9800033569336,126.69000244140624,86.75824737548828,65468200,0.0,0.0
2005-12-02,126.7699966430664,127.08000183105467,126.5,126.8499984741211,86.86783599853516,46699400,0.0,0.0
2005-12-05,126.6999969482422,126.7300033569336,126.18000030517578,126.58000183105467,86.68293762207031,59273400,0.0,0.0
2005-12-06,127.0500030517578,127.73999786376952,126.62999725341795,126.81999969482422,86.8472900390625,57935200,0.0,0.0
2005-12-07,126.7699966430664,126.87000274658205,125.68000030517578,126.08000183105467,86.34053039550781,66816500,0.0,0.0
2005-12-08,126.22000122070312,126.81999969482422,125.4800033569336,126.0,86.28575134277344,62608600,0.0,0.0
2005-12-09,126.16000366210938,126.77999877929688,125.81999969482422,126.33000183105467,86.51172637939453,50744500,0.0,0.0
2005-12-12,126.70999908447266,126.86000061035156,125.95999908447266,126.4499969482422,86.59395599365234,48389900,0.0,0.0
2005-12-13,126.41999816894533,127.6999969482422,126.29000091552734,127.30999755859376,87.18285369873047,88630900,0.0,0.0
